time,altitude,velocity,acc,grav,pres,temp,
254529.823632419,53904.5362416526,508.319103564588,8.16707626223274,8.25926420154238,0.00767453759908676,305.509145820634,
254529.843632419,53894.3683815072,508.482489593368,8.16728813696487,8.25952106124728,0.00768888555467129,305.509144226792,
254529.863632419,53884.1972552423,508.645879877479,8.16750027313907,8.25977801544744,0.00770326424390078,305.509142549918,
254529.883632419,53874.0228627892,508.809274381934,8.16771237927551,8.2600350641586,0.0077176745980978,305.509140955699,
254529.903632419,53863.845204081,508.972673163723,8.16792462404412,8.26029220739845,0.00773211568593979,305.509139278447,
254529.923632419,53853.6642789347,509.136076193061,8.1681369068877,8.26054944516823,0.00774658564478159,305.509137683854,
254529.943632419,53843.4800874256,509.29948346932,8.16834915840779,8.26080677749998,0.00776109006255865,305.509136006226,
254529.963632419,53833.2926294033,509.462894940462,8.1685613557002,8.26106420439849,0.00777562242001295,305.509134411264,
254529.983632419,53823.1019047414,509.626310713936,8.16877365940845,8.26132172588278,0.00779018737375736,305.50913281598,
254530.003632418,53812.9079133859,509.789730735679,8.16898602327443,8.26157934195891,0.00780478306114674,305.509131137796,
254530.023632418,53802.7106552738,509.953155016356,8.16919822282154,8.261837052653,0.00781940668821335,305.509129542148,
254530.043632418,53792.5101303282,510.116583552342,8.16941063869519,8.26209485796984,0.0078340657055378,305.509127863597,
254530.063632418,53782.3063383708,510.280016335586,8.16962299380939,8.26235275792644,0.00784875359386206,305.509126267589,
254530.083632418,53772.0992794153,510.44345339105,8.16983550521967,8.26261075253753,0.00786347314715385,305.509124588675,
254530.103632418,53761.8889533295,510.606894652499,8.17004783225431,8.26286884182328,0.00787822529673576,305.509122992309,
254530.123632418,53751.6753600766,510.770340168572,8.17026018320664,8.2631270257879,0.00789301004260778,305.509121313035,
254530.143632418,53741.4584995112,510.933790114839,8.17047312430839,8.26338530445637,0.00790782645344734,305.509119716316,
254530.163632418,53731.2383716432,511.097244126338,8.17068554673601,8.26364367783667,0.00792267080396414,305.509118036686,
254530.183632418,53721.0149762685,511.260702432712,8.17089816956198,8.26390214594231,0.00793755427002907,305.509116439616,
254530.203632418,53710.788313381,511.424164917592,8.17111055764584,8.26416070879191,0.00795246288180351,305.509114759633,
254530.223632418,53700.5583828902,511.587631673799,8.17132290787647,8.26441936639777,0.00796740595251322,305.509113162215,
254530.243632418,53690.3251846913,511.751102674884,8.17153534274383,8.26467811877716,0.00798238161951303,305.509111481883,
254530.263632418,53680.0887187122,511.914577923888,8.17174775905155,8.26493696594004,0.00799738336354494,305.509109884122,
254530.283632418,53669.8489848687,512.078057402998,8.17196019978787,8.26519590790552,0.00801242608577013,305.509108203443,
254530.303632418,53659.6059830406,512.241541175962,8.17217268183765,8.26545494467996,0.00802749488502741,305.509106605341,
254530.323632418,53649.3597132351,512.405029123722,8.17238498200449,8.26571407629052,0.00804260279983282,305.50910492432,
254530.343632418,53639.1101752636,512.568521402859,8.17259749332857,8.26597330274082,0.00805773865431547,305.509103325881,
254530.363632418,53628.8573691307,512.732017901136,8.17281006524384,8.26623262405358,0.00807290244847536,305.509101644519,
254530.383632418,53618.6012946995,512.895518718771,8.17302268001201,8.26649204023837,0.00808810442686081,305.509100045746,
254530.403632418,53608.3419519081,513.059023747741,8.17323520221179,8.26675155130818,0.00810333993285894,305.509098364048,
254530.423632418,53598.0793406508,513.222533032181,8.17344771573933,8.26701115728011,0.00811860430985689,305.509096764944,
254530.443632418,53587.8134608889,513.386046537963,8.17366014440673,8.26727085817456,0.00813390128314495,305.509095082912,
254530.463632418,53577.5443124556,513.54956430724,8.1738726136913,8.26753065399094,0.00814923271536827,305.509093483481,
254530.483632418,53567.2718953039,513.713086336706,8.17408505278377,8.26779054475704,0.00816459860652685,305.509091801119,
254530.503632418,53556.9962094175,513.876612640346,8.17429766243753,8.26805053048709,0.00817999802529812,305.509090201363,
254530.523632418,53546.7172546586,514.040143162803,8.17451018260978,8.26831061118797,0.00819543097168207,305.509088518674,
254530.543632418,53536.4350308708,514.203677840019,8.17472201407748,8.26857078687814,0.00821089185774326,305.509086918597,
254530.563632418,53526.1495381148,514.367216981562,8.17493484333813,8.26883105757479,0.00822638720273972,305.509085235584,
254530.583632418,53515.8607761966,514.530760300635,8.17514737930528,8.26909142329117,0.00824191700667143,305.509083635189,
254530.603632418,53505.5687450839,514.694307817128,8.17535996254598,8.26935188404202,0.0082574812695384,305.509081951855,
254530.623632418,53495.2734446686,514.857859590981,8.17557251081525,8.26961243983755,0.00827307906001806,305.509080351146,
254530.643632418,53484.9748748792,515.021415563556,8.17578494350259,8.26987309069887,0.00828871317207813,305.509078667494,
254530.663632418,53474.6730356733,515.1849758347,8.17599750310387,8.27013383663812,0.00830437429249287,305.509077066473,
254530.683632418,53464.3679268325,515.348540369104,8.17621014556093,8.27039467766488,0.00832007080316544,305.509075382506,
254530.703632418,53454.0595484559,515.512109115464,8.17642258346089,8.27065561380379,0.00833580642938614,305.509073781177,
254530.723632418,53443.7479003334,515.675682139576,8.17663527860179,8.27091664506172,0.00835156626999378,305.509072096898,
254530.743632418,53433.4329824009,515.839259418614,8.17684778261412,8.27117777145658,0.00836736708879471,305.509070495264,
254530.763632418,53423.1147946109,516.002840955832,8.1770603842413,8.27143899299919,0.0083832023665309,305.509068810677,
254530.783632418,53412.7933368413,516.166426933138,8.17727328737985,8.27170030970955,0.00839906744658947,305.50906720874,
254530.803632418,53402.4686089855,516.330016977093,8.17748582923076,8.27196172160046,0.00841497257351875,305.509065523847,
254530.823632418,53392.1406110208,516.49361121285,8.17769821184483,8.27222322868427,0.00843090750277042,305.509063921611,
254530.843632418,53381.8093429095,516.657209698675,8.17791066621586,8.27248483097982,0.00844687595963478,305.509062236416,
254530.863632418,53371.4748044481,516.820812446346,8.17812311649131,8.27274652850086,0.0084628826007247,305.509060633884,
254530.883632418,53361.136995637,516.984419492582,8.17833566270116,8.27300832125871,0.00847891625016928,305.50905894839,
254530.903632418,53350.7959162989,517.148030778674,8.17854812313129,8.27327020926908,0.00849499274045229,305.509057345565,
254530.923632418,53340.4515664049,517.311646261763,8.17876052902851,8.27353219254588,0.00851109717041254,305.509055659775,
254530.943632418,53330.1039459264,517.475265987773,8.17897315549954,8.27379427110922,0.00852723885327578,305.509054056659,
254530.963632418,53319.7530547299,517.638889945607,8.17918520063968,8.27405644496839,0.00854341499507427,305.509052370576,
254530.983632418,53309.3988926618,517.802518179799,8.17939749280843,8.27431871414031,0.00855962838977575,305.509050767174,
